7; {a,b}; 5000; 4540; 0; 
7; {d}; 10000; 100; 0; 
7; abcd; 0; 317; 400; 
7; cd; 4962; 0; 0; 
7; {a}; 5472; 100; 0; 
7; {b}; 5472; 100; 0; 
7;payoff ; 0.4
8; {d}; 10000; 100; 0; 
8; cd; 4470; 0; 0; 
8; {a,b}; 4504; 4540; 0; 
8; abcd; 0; 317; 364; 
8; ab; 8140; 0; 0; 
8; {c,d}; 3086; 3714; 0; 
8; {b}; 5472; 100; 0; 
8; {c}; 10000; 100; 0; 
8; {a}; 5472; 100; 0; 
8; {a,b,c,d}; 10000; 100; 0; 
8;payoff ; 0.0
9; {c,d}; 3086; 3342; 0; 
9; {a,b}; 4504; 4540; 0; 
9; cd; 4023; 0; 0; 
9; abcd; 0; 286; 364; 
9; {a}; 4925; 100; 0; 
9; {a,b,c,d}; 10000; 100; 0; 
9; ab; 8140; 0; 0; 
9; {c}; 10000; 100; 0; 
9; {d}; 10000; 100; 0; 
9; {b}; 4925; 100; 0; 
9;payoff ; 3.6
10; {c,d}; 3086; 3044; 0; 
10; {a,b,c,d}; 10000; 100; 0; 
10; {a}; 4925; 100; 0; 
10; {d}; 10000; 100; 0; 
10; ab; 7362; 0; 0; 
10; cd; 3657; 0; 0; 
10; {a,b}; 4089; 4540; 0; 
10; {b}; 4925; 100; 0; 
10; abcd; 0; 286; 363; 
10; {c}; 10000; 100; 0; 
10;payoff ; 3.6
11; {c}; 10000; 100; 0; 
11; abcd; 0; 293; 363; 
11; ab; 7362; 0; 0; 
11; {d}; 10000; 100; 0; 
11; {a,b,c,d}; 10000; 100; 0; 
11; {c,d}; 3086; 2776; 0; 
11; {a}; 4469; 100; 0; 
11; {b}; 4469; 100; 0; 
11; cd; 3327; 0; 0; 
11; {a,b}; 4089; 4540; 0; 
11;payoff ; 4.0
12; ab; 7362; 0; 0; 
12; cd; 3034; 0; 0; 
12; {a,b,c,d}; 10000; 100; 0; 
12; {a,b}; 4089; 4540; 0; 
12; {d}; 10000; 100; 0; 
12; {c,d}; 2818; 2776; 0; 
12; {a}; 4062; 100; 0; 
12; {c}; 10000; 100; 0; 
12; {b}; 4062; 100; 0; 
12; abcd; 0; 304; 363; 
12;payoff ; 4.0
13; cd; 2771; 0; 0; 
13; abcd; 0; 304; 367; 
13; {a,b}; 4089; 4126; 0; 
13; {c}; 10000; 100; 0; 
13; {d}; 10000; 100; 0; 
13; {c,d}; 2576; 2776; 0; 
13; {b}; 4062; 100; 0; 
13; {a,b,c,d}; 10000; 100; 0; 
13; ab; 6665; 0; 0; 
13; {a}; 4062; 100; 0; 
13;payoff ; 0.4
14; {a}; 4062; 100; 0; 
14; {a,b,c,d}; 10000; 100; 0; 
14; abcd; 0; 304; 334; 
14; ab; 6003; 0; 0; 
14; {c}; 10000; 100; 0; 
14; {c,d}; 2576; 2502; 0; 
14; {a,b}; 3684; 4126; 0; 
14; {d}; 10000; 100; 0; 
14; {b}; 4062; 100; 0; 
14; cd; 2498; 0; 0; 
14;payoff ; 4.0
15; {a}; 4062; 100; 0; 
15; {a,b}; 3684; 3753; 0; 
15; {c}; 10000; 100; 0; 
15; cd; 2288; 0; 0; 
15; {d}; 10000; 100; 0; 
15; ab; 5442; 0; 0; 
15; {c,d}; 2576; 2292; 0; 
15; abcd; 0; 304; 341; 
15; {b}; 4062; 100; 0; 
15; {a,b,c,d}; 10000; 100; 0; 
15;payoff ; 4.0
16; ab; 4938; 0; 0; 
16; {a,b,c,d}; 10000; 100; 0; 
16; {c,d}; 2358; 2292; 0; 
16; abcd; 0; 304; 346; 
16; {a}; 4062; 100; 0; 
16; cd; 2099; 0; 0; 
16; {d}; 10000; 100; 0; 
16; {b}; 4062; 100; 0; 
16; {c}; 10000; 100; 0; 
16; {a,b}; 3684; 3418; 0; 
16;payoff ; 4.0
17; {c,d}; 2162; 2292; 0; 
17; ab; 4938; 0; 0; 
17; abcd; 0; 313; 346; 
17; {c}; 10000; 100; 0; 
17; {d}; 10000; 100; 0; 
17; {a,b,c,d}; 10000; 100; 0; 
17; cd; 1929; 0; 0; 
17; {b}; 3695; 100; 0; 
17; {a}; 3695; 100; 0; 
17; {a,b}; 3684; 3418; 0; 
17;payoff ; 0.4
18; {a}; 3330; 100; 0; 
18; {b}; 3330; 100; 0; 
18; cd; 1740; 0; 0; 
18; {c,d}; 1950; 2292; 0; 
18; {c}; 10000; 100; 0; 
18; ab; 4938; 0; 0; 
18; {d}; 10000; 100; 0; 
18; {a,b}; 3684; 3418; 0; 
18; {a,b,c,d}; 10000; 100; 0; 
18; abcd; 0; 286; 346; 
18;payoff ; 3.6
19; {a}; 3330; 100; 0; 
19; cd; 1602; 0; 0; 
19; abcd; 0; 286; 348; 
19; {a,b}; 3684; 3112; 0; 
19; ab; 4480; 0; 0; 
19; {c,d}; 1950; 2098; 0; 
19; {c}; 10000; 100; 0; 
19; {d}; 10000; 100; 0; 
19; {a,b,c,d}; 10000; 100; 0; 
19; {b}; 3330; 100; 0; 
19;payoff ; 4.0
20; {c,d}; 1950; 1929; 0; 
20; cd; 1482; 0; 0; 
20; abcd; 0; 286; 353; 
20; {c}; 10000; 100; 0; 
20; {a,b}; 3356; 3112; 0; 
20; {a,b,c,d}; 10000; 100; 0; 
20; {a}; 3330; 100; 0; 
20; {b}; 3330; 100; 0; 
20; ab; 4072; 0; 0; 
20; {d}; 10000; 100; 0; 
20;payoff ; 4.0
21; {d}; 10000; 100; 0; 
21; abcd; 0; 297; 353; 
21; {c}; 10000; 100; 0; 
21; {a}; 3037; 100; 0; 
21; {c,d}; 1950; 1776; 0; 
21; {a,b,c,d}; 10000; 100; 0; 
21; {a,b}; 3356; 3112; 0; 
21; cd; 1374; 0; 0; 
21; ab; 4072; 0; 0; 
21; {b}; 3037; 100; 0; 
21;payoff ; 4.0
22; {c,d}; 1795; 1776; 0; 
22; abcd; 0; 297; 358; 
22; {b}; 3037; 100; 0; 
22; {a,b}; 3356; 2841; 0; 
22; {a,b,c,d}; 10000; 100; 0; 
22; {d}; 10000; 100; 0; 
22; cd; 1276; 0; 0; 
22; {a}; 3037; 100; 0; 
22; ab; 3705; 0; 0; 
22; {c}; 10000; 100; 0; 
22;payoff ; 4.0
23; {a,b}; 3356; 2841; 0; 
23; {d}; 10000; 100; 0; 
23; abcd; 0; 307; 358; 
23; {a,b,c,d}; 10000; 100; 0; 
23; {a}; 2773; 100; 0; 
23; {c}; 10000; 100; 0; 
23; cd; 1188; 0; 0; 
23; ab; 3705; 0; 0; 
23; {c,d}; 1655; 1776; 0; 
23; {b}; 2773; 100; 0; 
23;payoff ; 4.0
24; abcd; 0; 307; 362; 
24; {a,b,c,d}; 10000; 100; 0; 
24; cd; 1110; 0; 0; 
24; {b}; 2773; 100; 0; 
24; ab; 3374; 0; 0; 
24; {c,d}; 1530; 1776; 0; 
24; {a,b}; 3060; 2841; 0; 
24; {d}; 10000; 100; 0; 
24; {c}; 10000; 100; 0; 
24; {a}; 2773; 100; 0; 
24;payoff ; 4.0
25; {a}; 2536; 100; 0; 
25; ab; 3374; 0; 0; 
25; {c}; 10000; 100; 0; 
25; {a,b}; 3060; 2841; 0; 
25; cd; 1039; 0; 0; 
25; {a,b,c,d}; 10000; 100; 0; 
25; {b}; 2536; 100; 0; 
25; {c,d}; 1530; 1638; 0; 
25; {d}; 10000; 100; 0; 
25; abcd; 0; 317; 362; 
25;payoff ; 4.0
26; {c,d}; 1417; 1638; 0; 
26; {c}; 10000; 100; 0; 
26; {a,b}; 2794; 2841; 0; 
26; ab; 3077; 0; 0; 
26; abcd; 0; 317; 366; 
26; {d}; 10000; 100; 0; 
26; {b}; 2536; 100; 0; 
26; {a}; 2536; 100; 0; 
26; {a,b,c,d}; 10000; 100; 0; 
26; cd; 975; 0; 0; 
26;payoff ; 4.0
27; {a}; 2536; 100; 0; 
27; abcd; 0; 317; 369; 
27; {d}; 10000; 100; 0; 
27; {b}; 2536; 100; 0; 
27; ab; 2809; 0; 0; 
27; {c,d}; 1315; 1638; 0; 
27; {a,b}; 2555; 2841; 0; 
27; {a,b,c,d}; 10000; 100; 0; 
27; cd; 917; 0; 0; 
27; {c}; 10000; 100; 0; 
27;payoff ; 4.0
28; abcd; 0; 317; 372; 
28; {a,b}; 2339; 2841; 0; 
28; {c}; 10000; 100; 0; 
28; {a}; 2536; 100; 0; 
28; {b}; 2536; 100; 0; 
28; cd; 865; 0; 0; 
28; {c,d}; 1315; 1514; 0; 
28; ab; 2568; 0; 0; 
28; {d}; 10000; 100; 0; 
28; {a,b,c,d}; 10000; 100; 0; 
28;payoff ; 3.6
29; {c,d}; 1220; 1514; 0; 
29; {a,b}; 2339; 2841; 0; 
29; {a,b,c,d}; 10000; 100; 0; 
29; {c}; 10000; 100; 0; 
29; cd; 815; 0; 0; 
29; ab; 2568; 0; 0; 
29; {d}; 10000; 100; 0; 
29; {b}; 2318; 100; 0; 
29; abcd; 0; 321; 372; 
29; {a}; 2318; 100; 0; 
29;payoff ; 3.6
30; {c}; 10000; 100; 0; 
30; cd; 769; 0; 0; 
30; {a,b}; 2339; 2841; 0; 
30; {c,d}; 1220; 1399; 0; 
30; {d}; 10000; 100; 0; 
30; ab; 2568; 0; 0; 
30; {a}; 2122; 100; 0; 
30; {b}; 2122; 100; 0; 
30; {a,b,c,d}; 10000; 100; 0; 
30; abcd; 0; 325; 372; 
30;payoff ; 4.0
31; {b}; 1950; 100; 0; 
31; ab; 2568; 0; 0; 
31; {c}; 10000; 100; 0; 
31; {d}; 10000; 100; 0; 
31; {a,b}; 2339; 2841; 0; 
31; {a}; 1950; 100; 0; 
31; abcd; 0; 332; 372; 
31; cd; 732; 0; 0; 
31; {c,d}; 1220; 1299; 0; 
31; {a,b,c,d}; 10000; 100; 0; 
31;payoff ; 0.4
32; {a,b,c,d}; 10000; 100; 0; 
32; {c,d}; 1102; 1299; 0; 
32; {b}; 1950; 100; 0; 
32; cd; 663; 0; 0; 
32; {a,b}; 2109; 2841; 0; 
32; {d}; 10000; 100; 0; 
32; {c}; 10000; 100; 0; 
32; {a}; 1950; 100; 0; 
32; abcd; 0; 332; 339; 
32; ab; 2315; 0; 0; 
32;payoff ; 4.0
33; ab; 2124; 0; 0; 
33; {a}; 1950; 100; 0; 
33; cd; 637; 0; 0; 
33; {a,b}; 1938; 2841; 0; 
33; {a,b,c,d}; 10000; 100; 0; 
33; abcd; 0; 332; 345; 
33; {c}; 10000; 100; 0; 
33; {d}; 10000; 100; 0; 
33; {b}; 1950; 100; 0; 
33; {c,d}; 1031; 1299; 0; 
33;payoff ; 4.0
34; ab; 1951; 0; 0; 
34; {a}; 1950; 100; 0; 
34; {a,b,c,d}; 10000; 100; 0; 
34; {b}; 1950; 100; 0; 
34; {c}; 10000; 100; 0; 
34; {c,d}; 1031; 1209; 0; 
34; abcd; 0; 332; 350; 
34; cd; 613; 0; 0; 
34; {d}; 10000; 100; 0; 
34; {a,b}; 1784; 2841; 0; 
34;payoff ; 4.0
35; {a}; 1795; 100; 0; 
35; {a,b,c,d}; 10000; 100; 0; 
35; {a,b}; 1784; 2841; 0; 
35; abcd; 0; 339; 350; 
35; cd; 592; 0; 0; 
35; ab; 1951; 0; 0; 
35; {b}; 1795; 100; 0; 
35; {c}; 10000; 100; 0; 
35; {d}; 10000; 100; 0; 
35; {c,d}; 1031; 1128; 0; 
35;payoff ; 3.6
36; {a}; 1795; 100; 0; 
36; {c}; 10000; 100; 0; 
36; {b}; 1795; 100; 0; 
36; {c,d}; 1031; 1051; 0; 
36; ab; 1792; 0; 0; 
36; {a,b}; 1642; 2841; 0; 
36; cd; 568; 0; 0; 
36; {d}; 10000; 100; 0; 
36; abcd; 0; 339; 351; 
36; {a,b,c,d}; 10000; 100; 0; 
36;payoff ; 4.0
37; {d}; 10000; 100; 0; 
37; {a}; 1655; 100; 0; 
37; {a,b}; 1642; 2841; 0; 
37; {c,d}; 968; 1051; 0; 
37; {b}; 1655; 100; 0; 
37; abcd; 0; 345; 351; 
37; cd; 551; 0; 0; 
37; {a,b,c,d}; 10000; 100; 0; 
37; ab; 1792; 0; 0; 
37; {c}; 10000; 100; 0; 
37;payoff ; 4.0
38; {b}; 1530; 100; 0; 
38; ab; 1792; 0; 0; 
38; {a,b}; 1642; 2841; 0; 
38; {c,d}; 911; 1051; 0; 
38; {a,b,c,d}; 10000; 100; 0; 
38; {c}; 10000; 100; 0; 
38; {d}; 10000; 100; 0; 
38; cd; 536; 0; 0; 
38; {a}; 1530; 100; 0; 
38; abcd; 0; 351; 351; 
38;payoff ; 4.0
39; {d}; 10000; 100; 0; 
39; cd; 523; 0; 0; 
39; {c}; 10000; 100; 0; 
39; {b}; 1417; 100; 0; 
39; {a}; 1417; 100; 0; 
39; ab; 1792; 0; 0; 
39; {a,b}; 1642; 2841; 0; 
39; {a,b,c,d}; 10000; 100; 0; 
39; abcd; 0; 355; 351; 
39; {c,d}; 911; 986; 0; 
39;payoff ; 4.0
40; {a,b}; 1642; 2841; 0; 
40; {c,d}; 911; 927; 0; 
40; {a}; 1315; 100; 0; 
40; {b}; 1315; 100; 0; 
40; {d}; 10000; 100; 0; 
40; {c}; 10000; 100; 0; 
40; ab; 1792; 0; 0; 
40; abcd; 0; 360; 351; 
40; cd; 510; 0; 0; 
40; {a,b,c,d}; 10000; 100; 0; 
40;payoff ; 4.0
41; {a,b}; 1642; 2841; 0; 
41; abcd; 0; 364; 351; 
41; {b}; 1223; 100; 0; 
41; {a,b,c,d}; 10000; 100; 0; 
41; ab; 1792; 0; 0; 
41; {d}; 10000; 100; 0; 
41; cd; 499; 0; 0; 
41; {c}; 10000; 100; 0; 
41; {a}; 1223; 100; 0; 
41; {c,d}; 860; 927; 0; 
41;payoff ; 3.6
42; {c}; 10000; 100; 0; 
42; {a}; 1223; 100; 0; 
42; {d}; 10000; 100; 0; 
42; abcd; 0; 364; 352; 
42; cd; 485; 0; 0; 
42; {a,b}; 1642; 2592; 0; 
42; {a,b,c,d}; 10000; 100; 0; 
42; ab; 1649; 0; 0; 
42; {b}; 1223; 100; 0; 
42; {c,d}; 860; 871; 0; 
42;payoff ; 4.0
43; {b}; 1141; 100; 0; 
43; {a,b}; 1642; 2592; 0; 
43; {d}; 10000; 100; 0; 
43; cd; 477; 0; 0; 
43; ab; 1649; 0; 0; 
43; {c,d}; 860; 823; 0; 
43; {c}; 10000; 100; 0; 
43; {a,b,c,d}; 10000; 100; 0; 
43; {a}; 1141; 100; 0; 
43; abcd; 0; 367; 352; 
43;payoff ; 4.0
44; {c,d}; 814; 823; 0; 
44; {d}; 10000; 100; 0; 
44; {c}; 10000; 100; 0; 
44; {a,b}; 1518; 2592; 0; 
44; {a,b,c,d}; 10000; 100; 0; 
44; {b}; 1141; 100; 0; 
44; {a}; 1141; 100; 0; 
44; ab; 1524; 0; 0; 
44; abcd; 0; 367; 357; 
44; cd; 469; 0; 0; 
44;payoff ; 4.0
45; cd; 462; 0; 0; 
45; {b}; 1067; 100; 0; 
45; {c}; 10000; 100; 0; 
45; {a,b}; 1518; 2592; 0; 
45; abcd; 0; 371; 357; 
45; {a}; 1067; 100; 0; 
45; ab; 1524; 0; 0; 
45; {d}; 10000; 100; 0; 
45; {c,d}; 814; 781; 0; 
45; {a,b,c,d}; 10000; 100; 0; 
45;payoff ; 4.0
46; {a,b}; 1518; 2592; 0; 
46; {c}; 10000; 100; 0; 
46; ab; 1524; 0; 0; 
46; {a}; 1067; 129; 0; 
46; {a,b,c,d}; 10000; 100; 0; 
46; abcd; 0; 373; 357; 
46; cd; 456; 0; 0; 
46; {b}; 1000; 100; 0; 
46; {d}; 10000; 100; 0; 
46; {c,d}; 814; 743; 0; 
46;payoff ; 4.0
47; ab; 1524; 0; 0; 
47; {c,d}; 773; 743; 0; 
47; {a}; 1000; 129; 0; 
47; cd; 450; 0; 0; 
47; abcd; 0; 376; 357; 
47; {a,b,c,d}; 10000; 100; 0; 
47; {b}; 940; 100; 0; 
47; {a,b}; 1518; 2592; 0; 
47; {d}; 10000; 100; 0; 
47; {c}; 10000; 100; 0; 
47;payoff ; 4.0
48; {a,b,c,d}; 10000; 100; 0; 
48; {c}; 10000; 100; 0; 
48; {a}; 940; 129; 0; 
48; abcd; 0; 378; 357; 
48; {a,b}; 1518; 2592; 0; 
48; {c,d}; 773; 709; 0; 
48; ab; 1524; 0; 0; 
48; {b}; 886; 100; 0; 
48; cd; 445; 0; 0; 
48; {d}; 10000; 100; 0; 
48;payoff ; 4.0
49; {a}; 940; 129; 0; 
49; {c}; 10000; 100; 0; 
49; {c,d}; 735; 709; 0; 
49; {d}; 10000; 100; 0; 
49; {a,b}; 1518; 2373; 0; 
49; ab; 1411; 0; 0; 
49; abcd; 0; 378; 361; 
49; {b}; 886; 100; 0; 
49; cd; 441; 0; 0; 
49; {a,b,c,d}; 10000; 100; 0; 
49;payoff ; 4.0
50; {c,d}; 735; 678; 0; 
50; {b}; 886; 100; 0; 
50; cd; 436; 0; 0; 
50; {c}; 10000; 100; 0; 
50; {d}; 10000; 100; 0; 
50; {a,b}; 1518; 2176; 0; 
50; {a}; 940; 129; 0; 
50; {a,b,c,d}; 10000; 100; 0; 
50; ab; 1310; 0; 0; 
50; abcd; 0; 378; 365; 
50;payoff ; 4.0
51; {d}; 10000; 100; 0; 
51; {c}; 10000; 100; 0; 
51; {a,b,c,d}; 10000; 100; 0; 
51; {b}; 886; 100; 0; 
51; abcd; 0; 378; 368; 
51; {a}; 940; 129; 0; 
51; {a,b}; 1518; 1998; 0; 
51; ab; 1219; 0; 0; 
51; cd; 433; 0; 0; 
51; {c,d}; 702; 678; 0; 
51;payoff ; 4.0
52; {c}; 10000; 100; 0; 
52; {b}; 837; 100; 0; 
52; abcd; 0; 381; 368; 
52; {c,d}; 702; 650; 0; 
52; {a}; 886; 129; 0; 
52; {a,b,c,d}; 10000; 100; 0; 
52; {a,b}; 1518; 1998; 0; 
52; {d}; 10000; 100; 0; 
52; ab; 1219; 0; 0; 
52; cd; 429; 0; 0; 
52;payoff ; 4.0
53; {a,b}; 1518; 1998; 0; 
53; {a,b,c,d}; 10000; 100; 0; 
53; cd; 426; 0; 0; 
53; ab; 1219; 0; 0; 
53; {c}; 10000; 100; 0; 
53; {c,d}; 671; 650; 0; 
53; {b}; 794; 100; 0; 
53; {a}; 837; 129; 0; 
53; {d}; 10000; 100; 0; 
53; abcd; 0; 382; 368; 
53;payoff ; 2.0
54; {a,b}; 1518; 1998; 0; 
54; {c,d}; 624; 650; 0; 
54; abcd; 0; 364; 368; 
54; ab; 1219; 0; 0; 
54; cd; 404; 0; 0; 
54; {a,b,c,d}; 10000; 100; 0; 
54; {a}; 774; 129; 0; 
54; {c}; 10000; 100; 0; 
54; {b}; 734; 100; 0; 
54; {d}; 10000; 100; 0; 
54;payoff ; 4.0
55; ab; 1219; 0; 0; 
55; {a,b,c,d}; 10000; 100; 0; 
55; {a,b}; 1518; 1998; 0; 
55; abcd; 0; 368; 368; 
55; {c}; 10000; 100; 0; 
55; {d}; 10000; 100; 0; 
55; {b}; 701; 100; 0; 
55; {c,d}; 624; 625; 0; 
55; cd; 403; 0; 0; 
55; {a}; 736; 129; 0; 
55;payoff ; 4.0
56; {d}; 10000; 100; 0; 
56; ab; 1219; 0; 0; 
56; {c}; 10000; 100; 0; 
56; {b}; 671; 100; 0; 
56; {a,b}; 1518; 1998; 0; 
56; {a}; 703; 129; 0; 
56; {c,d}; 602; 625; 0; 
56; abcd; 0; 371; 368; 
56; cd; 403; 0; 0; 
56; {a,b,c,d}; 10000; 100; 0; 
56;payoff ; 4.0
57; {a,b}; 1518; 1838; 0; 
57; {c}; 10000; 100; 0; 
57; {a,b,c,d}; 10000; 100; 0; 
57; {c,d}; 602; 602; 0; 
57; {b}; 671; 100; 0; 
57; abcd; 0; 371; 371; 
57; {d}; 10000; 100; 0; 
57; ab; 1137; 0; 0; 
57; {a}; 703; 129; 0; 
57; cd; 403; 0; 0; 
57;payoff ; 4.0
58; {a,b}; 1518; 1838; 0; 
58; {c}; 10000; 100; 0; 
58; {c,d}; 582; 602; 0; 
58; {a,b,c,d}; 10000; 100; 0; 
58; ab; 1137; 0; 0; 
58; cd; 402; 0; 0; 
58; {b}; 643; 100; 0; 
58; {a}; 672; 129; 0; 
58; abcd; 0; 374; 371; 
58; {d}; 10000; 100; 0; 
58;payoff ; 2.0
59; cd; 382; 0; 0; 
59; {c,d}; 582; 562; 0; 
59; {c}; 10000; 100; 0; 
59; {d}; 10000; 100; 0; 
59; {b}; 643; 100; 0; 
59; ab; 1043; 0; 0; 
59; {a}; 672; 129; 0; 
59; abcd; 0; 374; 354; 
59; {a,b,c,d}; 10000; 100; 0; 
59; {a,b}; 1518; 1674; 0; 
59;payoff ; 4.0
60; cd; 384; 0; 0; 
60; ab; 1043; 0; 0; 
60; {d}; 10000; 100; 0; 
60; {a,b}; 1518; 1674; 0; 
60; abcd; 0; 376; 354; 
60; {a,b,c,d}; 10000; 100; 0; 
60; {a}; 645; 129; 0; 
60; {b}; 619; 100; 0; 
60; {c}; 10000; 100; 0; 
60; {c,d}; 563; 562; 0; 
60;payoff ; 2.0
61; {a,b,c,d}; 10000; 100; 0; 
61; abcd; 0; 359; 354; 
61; {a}; 600; 129; 0; 
61; {d}; 10000; 100; 0; 
61; {a,b}; 1518; 1674; 0; 
61; cd; 365; 0; 0; 
61; {b}; 619; 110; 0; 
61; ab; 1043; 0; 0; 
61; {c,d}; 563; 526; 0; 
61; {c}; 10000; 100; 0; 
61;payoff ; 2.0
62; ab; 959; 0; 0; 
62; cd; 349; 0; 0; 
62; {a,b,c,d}; 10000; 100; 0; 
62; {c}; 10000; 100; 0; 
62; {c,d}; 527; 526; 0; 
62; abcd; 0; 359; 339; 
62; {b}; 619; 110; 0; 
62; {a}; 600; 129; 0; 
62; {a,b}; 1386; 1674; 0; 
62; {d}; 10000; 100; 0; 
62;payoff ; 4.0
63; ab; 903; 0; 0; 
63; cd; 354; 0; 0; 
63; {a,b,c,d}; 10000; 100; 0; 
63; {b}; 619; 110; 0; 
63; abcd; 0; 359; 345; 
63; {c,d}; 527; 513; 0; 
63; {a,b}; 1386; 1547; 0; 
63; {d}; 10000; 100; 0; 
63; {c}; 10000; 100; 0; 
63; {a}; 600; 129; 0; 
63;payoff ; 4.0
64; cd; 358; 0; 0; 
64; {c,d}; 527; 502; 0; 
64; abcd; 0; 363; 345; 
64; {a,b,c,d}; 10000; 100; 0; 
64; ab; 903; 0; 0; 
64; {c}; 10000; 100; 0; 
64; {a}; 580; 129; 0; 
64; {a,b}; 1386; 1547; 0; 
64; {b}; 597; 110; 0; 
64; {d}; 10000; 100; 0; 
64;payoff ; 2.0
65; {a}; 542; 129; 0; 
65; cd; 342; 0; 0; 
65; {c,d}; 494; 502; 0; 
65; {c}; 10000; 100; 0; 
65; {d}; 10000; 100; 0; 
65; {a,b,c,d}; 10000; 100; 0; 
65; {b}; 557; 110; 0; 
65; ab; 903; 0; 0; 
65; abcd; 0; 346; 345; 
65; {a,b}; 1386; 1547; 0; 
65;payoff ; 2.0
66; {a}; 542; 129; 0; 
66; {a,b,c,d}; 10000; 100; 0; 
66; {c}; 10000; 100; 0; 
66; abcd; 0; 346; 330; 
66; {a,b}; 1267; 1547; 0; 
66; ab; 833; 0; 0; 
66; cd; 328; 0; 0; 
66; {b}; 557; 110; 0; 
66; {d}; 10000; 100; 0; 
66; {c,d}; 465; 502; 0; 
66;payoff ; 4.0
67; {c}; 10000; 100; 0; 
67; {c,d}; 465; 492; 0; 
67; {b}; 542; 110; 0; 
67; {a,b}; 1267; 1547; 0; 
67; cd; 335; 0; 0; 
67; {a,b,c,d}; 10000; 100; 0; 
67; abcd; 0; 352; 330; 
67; ab; 833; 0; 0; 
67; {a}; 528; 129; 0; 
67; {d}; 10000; 100; 0; 
67;payoff ; 4.0
68; {c}; 10000; 100; 0; 
68; {a}; 515; 129; 0; 
68; {a,b}; 1267; 1547; 0; 
68; ab; 833; 0; 0; 
68; abcd; 0; 356; 330; 
68; cd; 342; 0; 0; 
68; {c,d}; 458; 492; 0; 
68; {d}; 10000; 100; 0; 
68; {b}; 527; 110; 0; 
68; {a,b,c,d}; 10000; 100; 0; 
68;payoff ; 4.0
69; {a,b,c,d}; 10000; 100; 0; 
69; abcd; 0; 356; 337; 
69; {d}; 10000; 100; 0; 
69; {c}; 10000; 100; 0; 
69; ab; 789; 0; 0; 
69; {c,d}; 458; 482; 0; 
69; cd; 348; 0; 0; 
69; {a}; 515; 129; 0; 
69; {a,b}; 1267; 1432; 0; 
69; {b}; 527; 110; 0; 
69;payoff ; 4.0
70; {a}; 515; 129; 0; 
70; cd; 353; 0; 0; 
70; {b}; 527; 110; 0; 
70; {c,d}; 458; 474; 0; 
70; {c}; 10000; 100; 0; 
